USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
MO	29117480100	492221367	7311775	     190.048	       2.823	 39.8492884	 -93.4735612                                                                                                                     
MO	29117480200	870453848	8829310	     336.084	       3.409	 39.7468734	 -93.6003712                                                                                                                     
MO	29117480300	6624913	15656	       2.558	       0.006	 39.8068839	 -93.5514227                                                                                                                         
MO	29117480400	5026621	0	       1.941	       0.000	 39.7873458	 -93.5665404                                                                                                                             
MO	29117480500	4379658	0	       1.691	       0.000	 39.7868791	 -93.5425942                                                                                                                             
MO	29119070100	654124236	157518	     252.559	       0.061	 36.6164028	 -94.2042123                                                                                                                      
MO	29119070200	255000577	30144	      98.456	       0.012	 36.7000938	 -94.5107481                                                                                                                       
MO	29119070300	251672871	332589	      97.171	       0.128	 36.5473622	 -94.4953082                                                                                                                      
MO	29119070400	236449559	0	      91.294	       0.000	 36.6349246	 -94.3980402                                                                                                                           
MO	29121960100	315185588	1207307	     121.694	       0.466	 39.9469964	 -92.4104570                                                                                                                     
MO	29121960200	915911227	5186254	     353.635	       2.002	 39.8859795	 -92.6994297                                                                                                                     
MO	29121960300	720281093	20983512	     278.102	       8.102	 39.6825153	 -92.3945257                                                                                                                    
MO	29121960400	38153265	894317	      14.731	       0.345	 39.7581229	 -92.4523864                                                                                                                       
MO	29121960500	85586790	641465	      33.045	       0.248	 39.6995824	 -92.4754262                                                                                                                       
MO	29123960100	793749309	3779086	     306.468	       1.459	 37.4250411	 -90.3197989                                                                                                                     
MO	29123960200	38476553	704714	      14.856	       0.272	 37.5610645	 -90.2899154                                                                                                                       
MO	29123960300	448237586	3829129	     173.066	       1.478	 37.5525364	 -90.4039903                                                                                                                     
MO	29125880100	241157606	1025579	      93.111	       0.396	 38.2210869	 -91.7292426                                                                                                                     
MO	29125880298	513197329	3408281	     198.147	       1.316	 38.2172488	 -92.0009520                                                                                                                     
MO	29125880300	610514396	3202664	     235.721	       1.237	 38.0980749	 -91.9313273                                                                                                                     
MO	29127960100	466984131	12591677	     180.304	       4.862	 39.8136675	 -91.5073685                                                                                                                    
MO	29127960200	604037408	1912144	     233.220	       0.738	 39.8131792	 -91.7342541                                                                                                                     
MO	29127960300	15089795	0	       5.826	       0.000	 39.7995022	 -91.5263229                                                                                                                            
MO	29127960400	24006061	2853522	       9.269	       1.102	 39.7449138	 -91.3888108                                                                                                                      
MO	29127960500	1530313	0	       0.591	       0.000	 39.7086786	 -91.3693114                                                                                                                             
MO	29127960600	3703444	16984	       1.430	       0.007	 39.7102076	 -91.3940438                                                                                                                         
MO	29127960800	9440764	1739832	       3.645	       0.672	 39.6963696	 -91.3492235                                                                                                                       
MO	29127960900	6835687	0	       2.639	       0.000	 39.6956472	 -91.3947300                                                                                                                             
MO	29129470100	693115948	1937279	     267.614	       0.748	 40.4653265	 -93.5190768                                                                                                                     
MO	29129470200	482311727	1364861	     186.222	       0.527	 40.3700522	 -93.6426954                                                                                                                     
MO	29131962500	683932756	3536592	     264.068	       1.365	 38.1690887	 -92.2945866                                                                                                                     
MO	29131962600	253713447	184143	      97.959	       0.071	 38.3658992	 -92.5068968                                                                                                                      
MO	29131962700	136438451	6796083	      52.679	       2.624	 38.2772757	 -92.6422502                                                                                                                     
MO	29131962800	442213379	8582381	     170.740	       3.314	 38.1630822	 -92.5025512                                                                                                                     
MO	29131962900	18515165	59879	       7.149	       0.023	 38.3464474	 -92.5804369                                                                                                                        
MO	29133950100	498832189	22147108	     192.600	       8.551	 36.9165500	 -89.2929786                                                                                                                    
MO	29133950200	29970336	118266	      11.572	       0.046	 36.9202559	 -89.3431940                                                                                                                       
MO	29133950300	526032115	22226216	     203.102	       8.582	 36.7354085	 -89.2756362                                                                                                                    
MO	29133950400	11160778	2960	       4.309	       0.001	 36.7798191	 -89.3925030                                                                                                                         
MO	29135385100	485983621	7428080	     187.639	       2.868	 38.7165728	 -92.4990713                                                                                                                     
MO	29135385200	15120536	63467	       5.838	       0.025	 38.6261712	 -92.5658141                                                                                                                        
MO	29135385300	439071377	2028850	     169.526	       0.783	 38.5416438	 -92.6087325                                                                                                                     
MO	29135385400	134735553	439943	      52.022	       0.170	 38.6173820	 -92.7783375                                                                                                                      
MO	29137960100	532835737	49914990	     205.729	      19.272	 39.4832456	 -91.8244633                                                                                                                    
MO	29137960200	536911325	6233420	     207.303	       2.407	 39.5068071	 -91.9922961                                                                                                                     
MO	29137960300	607667433	2152291	     234.622	       0.831	 39.5117054	 -92.1784800                                                                                                                     
MO	29139970100	366020576	2833725	     141.321	       1.094	 39.0870833	 -91.4544697                                                                                                                     
MO	29139970200	231045122	1695506	      89.207	       0.655	 39.0079397	 -91.5157703                                                                                                                     
MO	29139970300	534847518	7427375	     206.506	       2.868	 38.8141830	 -91.5186637                                                                                                                     
MO	29139970400	253851941	2144028	      98.013	       0.828	 38.9344395	 -91.3378805                                                                                                                     
MO	29141470100	695832363	362200	     268.662	       0.140	 38.5199689	 -92.8493604                                                                                                                      
MO	29141470200	360466393	725222	     139.177	       0.280	 38.4403601	 -92.9565046                                                                                                                      
MO	29141470300	24589348	96925	       9.494	       0.037	 38.4371601	 -92.8384015                                                                                                                        
MO	29141470400	107489946	17932030	      41.502	       6.924	 38.2945563	 -92.7438647                                                                                                                    
MO	29141470500	359476663	23310567	     138.795	       9.000	 38.2729570	 -92.9238602                                                                                                                    
MO	29143960100	287824428	372647	     111.130	       0.144	 36.7977595	 -89.5923578                                                                                                                      
MO	29143960200	548667675	28908394	     211.842	      11.162	 36.6478272	 -89.5177175                                                                                                                    
MO	29143960300	38730262	2428968	      14.954	       0.938	 36.5829313	 -89.5623910                                                                                                                      
MO	29143960400	376969144	21614922	     145.549	       8.346	 36.5088909	 -89.6662818                                                                                                                    
MO	29143960500	480120638	2906167	     185.376	       1.122	 36.4871669	 -89.8521238                                                                                                                     
MO	29143960600	15516319	60482	       5.991	       0.023	 36.4481560	 -89.6873596                                                                                                                        
MO	29145020100	6623977	2951	       2.558	       0.001	 36.8621088	 -94.3871893                                                                                                                          
MO	29145020200	14643078	32524	       5.654	       0.013	 36.8595023	 -94.3585470                                                                                                                        
MO	29145020300	24706758	17253	       9.539	       0.007	 36.8849400	 -94.3556137                                                                                                                        
MO	29145020400	433134549	1357468	     167.234	       0.524	 36.9899228	 -94.2521893                                                                                                                     
MO	29145020501	20881255	151518	       8.062	       0.059	 37.0344696	 -94.4709463                                                                                                                       
MO	29145020502	33519121	570727	      12.942	       0.220	 37.0272172	 -94.5271915                                                                                                                       
MO	29145020601	113260573	612940	      43.730	       0.237	 36.9888879	 -94.5604796                                                                                                                      
MO	29145020602	162452849	670878	      62.723	       0.259	 36.9291020	 -94.4758408                                                                                                                      
MO	29145020700	124207261	40932	      47.957	       0.016	 36.8314614	 -94.5742442                                                                                                                       
MO	29145020800	213440416	60785	      82.410	       0.023	 36.8169236	 -94.4289515                                                                                                                       
MO	29145020900	142474665	370324	      55.010	       0.143	 36.8860124	 -94.2531927                                                                                                                      
MO	29145021000	328759762	828979	     126.935	       0.320	 36.8287639	 -94.1679493                                                                                                                      
MO	29147470100	563037103	498096	     217.390	       0.192	 40.5158628	 -94.9136454                                                                                                                      
MO	29147470200	850298174	989050	     328.302	       0.382	 40.2968455	 -94.9972287                                                                                                                      
MO	29147470300	11762894	13595	       4.542	       0.005	 40.3429477	 -94.8841216                                                                                                                        
MO	29147470400	12536418	74437	       4.840	       0.029	 40.3480832	 -94.8567628                                                                                                                        
MO	29147470500	833691777	786409	     321.890	       0.304	 40.3233480	 -94.7426572                                                                                                                      
MO	29149480100	1046869263	2855124	     404.198	       1.102	 36.7856451	 -91.3611428                                                                                                                    
MO	29149480200	313682770	180671	     121.114	       0.070	 36.6236364	 -91.5894567                                                                                                                      
MO	29149480300	685009435	1492822	     264.484	       0.576	 36.5844915	 -91.3539833                                                                                                                     
MO	29151490100	462094023	10664678	     178.416	       4.118	 38.5945005	 -91.8252480                                                                                                                    
MO	29151490200	329469866	1783893	     127.209	       0.689	 38.4759951	 -91.7665767                                                                                                                     
MO	29151490300	383241326	3296814	     147.970	       1.273	 38.3731202	 -92.0406047                                                                                                                     
MO	29151490400	396212403	2006001	     152.978	       0.775	 38.3511799	 -91.8243922                                                                                                                     
MO	29153470100	887440341	19775579	     342.643	       7.635	 36.6396040	 -92.6129144                                                                                                                    
MO	29153470200	1042027189	6799242	     402.329	       2.625	 36.6703281	 -92.2935770                                                                                                                    
MO	29155470100	574157624	26798957	     221.684	      10.347	 36.3180985	 -89.7615653                                                                                                                    
MO	29155470200	17829757	143145	       6.884	       0.055	 36.2311685	 -89.7758800                                                                                                                       
MO	29155470300	21450425	785385	       8.282	       0.303	 36.1801919	 -89.6726259                                                                                                                       
MO	29155470400	20093671	10530767	       7.758	       4.066	 36.1548290	 -89.6327587                                                                                                                     
MO	29155470500	576833257	15578962	     222.717	       6.015	 36.1210046	 -89.8201935                                                                                                                    
MO	29155470600	65257362	327132	      25.196	       0.126	 36.0469841	 -89.8097022                                                                                                                       
MO	29157470100	365887662	12073664	     141.270	       4.662	 37.8041911	 -89.8293632                                                                                                                    
MO	29157470200	397710447	2178381	     153.557	       0.841	 37.7121528	 -89.9781553                                                                                                                     
MO	29157470300	10467649	0	       4.042	       0.000	 37.7334035	 -89.8582944                                                                                                                            
MO	29157470400	11130311	53858	       4.297	       0.021	 37.7155701	 -89.8723552                                                                                                                        
MO	29157470500	443379270	11087720	     171.190	       4.281	 37.6501063	 -89.7010640                                                                                                                    
MO	29159480100	587043871	2603033	     226.659	       1.005	 38.8257712	 -93.2082943                                                                                                                     
MO	29159480200	527804520	3270156	     203.786	       1.263	 38.7765448	 -93.4289588                                                                                                                     
MO	29159480300	394371717	2911600	     152.268	       1.124	 38.5861889	 -93.3499503                                                                                                                     
MO	29159480400	209548267	1433804	      80.907	       0.554	 38.6354114	 -93.1170447                                                                                                                     
MO	29159480500	9291642	137260	       3.588	       0.053	 38.7036550	 -93.1838008                                                                                                                        
MO	29159480600	8675734	63563	       3.350	       0.025	 38.7200278	 -93.2182967                                                                                                                         
MO	29159480700	8803878	20369	       3.399	       0.008	 38.7120349	 -93.2681020                                                                                                                         
MO	29159480800	2622930	7117	       1.013	       0.003	 38.7087853	 -93.2427211                                                                                                                          
MO	29159480900	1958358	0	       0.756	       0.000	 38.7059975	 -93.2217965                                                                                                                             
MO	29159481000	9519451	36219	       3.675	       0.014	 38.6826543	 -93.2325886                                                                                                                         
MO	29159481100	7309188	20941	       2.822	       0.008	 38.6929954	 -93.2614734                                                                                                                         
MO	29161890100	265302983	1565243	     102.434	       0.604	 38.0457810	 -91.6144616                                                                                                                     
MO	29161890200	34771998	134344	      13.426	       0.052	 37.9961651	 -91.6145165                                                                                                                       
MO	29161890300	11698204	27063	       4.517	       0.010	 37.9533358	 -91.7437512                                                                                                                        
MO	29161890400	11410220	25387	       4.406	       0.010	 37.9607175	 -91.7783420                                                                                                                        
MO	29161890500	212100969	874012	      81.893	       0.337	 37.9896746	 -91.8641996                                                                                                                      
MO	29161890600	639407719	1952578	     246.877	       0.754	 37.7610174	 -91.9329429                                                                                                                     
MO	29161890700	113732667	774958	      43.912	       0.299	 37.9056708	 -91.8410968                                                                                                                      
MO	29161890800	7125352	5143	       2.751	       0.002	 37.9364708	 -91.7821901                                                                                                                          
MO	29161890900	5094764	0	       1.967	       0.000	 37.9370895	 -91.7594061                                                                                                                             
MO	29161891000	439253961	1229118	     169.597	       0.475	 37.8667877	 -91.6716419                                                                                                                     
MO	29163460100	9552606	397560	       3.688	       0.153	 39.4433188	 -91.0693728                                                                                                                        
MO	29163460200	527418497	21986451	     203.637	       8.489	 39.4527384	 -91.1726533                                                                                                                    
MO	29163460300	803082282	4362313	     310.072	       1.684	 39.3008131	 -91.2938839                                                                                                                     
MO	29163460400	27259623	61209	      10.525	       0.024	 39.3333644	 -91.2071331                                                                                                                        
MO	29163460500	369115694	10168932	     142.516	       3.926	 39.2786527	 -90.9290848                                                                                                                    
MO	29165030001	8809879	19867	       3.402	       0.008	 39.2017680	 -94.6154096                                                                                                                         
MO	29165030002	5866741	203409	       2.265	       0.079	 39.1735177	 -94.6092724                                                                                                                        
MO	29165030101	15363310	562455	       5.932	       0.217	 39.1825766	 -94.6387864                                                                                                                       
MO	29165030102	3718784	0	       1.436	       0.000	 39.2025576	 -94.6433705                                                                                                                             
MO	29165030103	8262475	790131	       3.190	       0.305	 39.2021816	 -94.6644180                                                                                                                        
MO	29165030201	36001408	54307	      13.900	       0.021	 39.2792652	 -94.6371676                                                                                                                        
MO	29165030205	10941225	83118	       4.224	       0.032	 39.2346285	 -94.6053570                                                                                                                        
MO	29165030207	5708168	358228	       2.204	       0.138	 39.2346392	 -94.6417422                                                                                                                        
MO	29165030208	6204004	804908	       2.395	       0.311	 39.2343588	 -94.6961350                                                                                                                        
MO	29165030209	6295369	0	       2.431	       0.000	 39.2323894	 -94.6690446                                                                                                                             
MO	29165030210	1981726	0	       0.765	       0.000	 39.2580977	 -94.6443668                                                                                                                             
MO	29165030211	1950066	56021	       0.753	       0.022	 39.2490511	 -94.6448838                                                                                                                         
MO	29165030305	19996629	148458	       7.721	       0.057	 39.2155257	 -94.7114053                                                                                                                       
MO	29165030306	28143773	854115	      10.866	       0.330	 39.1976116	 -94.7421201                                                                                                                       
MO	29165030307	43356967	262420	      16.740	       0.101	 39.3111220	 -94.7251695                                                                                                                       
MO	29165030308	23735139	15153	       9.164	       0.006	 39.2578492	 -94.7058784                                                                                                                        
MO	29165030401	184463689	5288227	      71.222	       2.042	 39.3091727	 -94.8150910                                                                                                                     
MO	29165030500	12506146	144040	       4.829	       0.056	 39.3565522	 -94.7814767                                                                                                                       
MO	29165030600	363742862	1653971	     140.442	       0.639	 39.4287173	 -94.6892971                                                                                                                     
MO	29165030700	301238937	5832763	     116.309	       2.252	 39.4756511	 -94.9130337                                                                                                                     
MO	29167960100	345468818	1101498	     133.386	       0.425	 37.7114606	 -93.5304116                                                                                                                     
MO	29167960200	474300175	5491833	     183.128	       2.120	 37.7046224	 -93.3134100                                                                                                                     
MO	29167960300	363956329	1577432	     140.524	       0.609	 37.5262393	 -93.2735650                                                                                                                     
MO	29167960400	462280591	9667532	     178.488	       3.733	 37.5160171	 -93.4959021                                                                                                                     
MO	29169470101	205852140	1000858	      79.480	       0.386	 37.9502445	 -92.1211346                                                                                                                     
MO	29169470102	220324672	1029171	      85.068	       0.397	 37.9539221	 -92.2760347                                                                                                                     
MO	29169470286	227773808	3999799	      87.944	       1.544	 37.8455913	 -92.0600342                                                                                                                     
MO	29169470287	34625432	21176	      13.369	       0.008	 37.8213613	 -92.1381145                                                                                                                        
MO	29169470389	6054103	0	       2.338	       0.000	 37.7562341	 -92.1291409                                                                                                                             
MO	29169470390	10635753	9629	       4.106	       0.004	 37.7824305	 -92.1161516                                                                                                                         
MO	29169470400	132730578	1194722	      51.248	       0.461	 37.8096595	 -92.2372829                                                                                                                     
MO	29169470500	344041911	2606319	     132.835	       1.006	 37.8049408	 -92.3374535                                                                                                                     
MO	29169470600	234945527	1481055	      90.713	       0.572	 37.7007250	 -92.1621232                                                                                                                     
MO	29171960100	1220601522	5489423	     471.277	       2.119	 40.5161519	 -93.1931586                                                                                                                    
MO	29171960200	119242311	453915	      46.040	       0.175	 40.4386096	 -93.0165798                                                                                                                      
MO	29173470100	186756423	7742910	      72.107	       2.990	 39.6043286	 -91.3193268                                                                                                                     
MO	29173470200	322915173	2917148	     124.678	       1.126	 39.5832612	 -91.4627038                                                                                                                     
MO	29173470300	707055612	25736517	     272.996	       9.937	 39.4873262	 -91.5943980                                                                                                                    
MO	29175490100	508380250	12022324	     196.287	       4.642	 39.5223842	 -92.4623030                                                                                                                    
MO	29175490200	264183972	465149	     102.002	       0.180	 39.4495314	 -92.5912173                                                                                                                      
MO	29175490300	14695690	0	       5.674	       0.000	 39.4347448	 -92.4406913                                                                                                                            
MO	29175490400	9451444	84360	       3.649	       0.033	 39.4115724	 -92.4632105                                                                                                                         
MO	29175490500	10048760	23209	       3.880	       0.009	 39.3985733	 -92.4245090                                                                                                                        
MO	29175490600	443457752	659114	     171.220	       0.254	 39.3313712	 -92.4967373                                                                                                                      
MO	29177080000	384983812	792405	     148.643	       0.306	 39.4134994	 -94.0897774                                                                                                                      
MO	29177080100	733683244	7263530	     283.277	       2.804	 39.3653597	 -93.8828344                                                                                                                     
MO	29177080200	41179723	218984	      15.900	       0.085	 39.2754500	 -93.9725842                                                                                                                       
MO	29177080300	313353592	5012251	     120.987	       1.935	 39.2430180	 -94.1148267                                                                                                                     
MO	29179380100	1153979031	7648427	     445.554	       2.953	 37.4667471	 -91.0080955                                                                                                                    
MO	29179380200	939968082	7724419	     362.924	       2.982	 37.2262916	 -90.9004896                                                                                                                     
MO	29181870100	501607631	1311628	     193.672	       0.506	 36.7373282	 -90.7590685                                                                                                                     
MO	29181870200	780869773	2339725	     301.496	       0.903	 36.6312996	 -90.9796836                                                                                                                     
MO	29181870300	100896294	1449769	      38.956	       0.560	 36.5862709	 -90.8129902                                                                                                                     
MO	29181870400	247124541	341906	      95.415	       0.132	 36.5573760	 -90.6780036                                                                                                                      
MO	29183310100	281315088	46910855	     108.616	      18.112	 38.8816898	 -90.3580104                                                                                                                    
MO	29183310201	5592795	0	       2.159	       0.000	 38.8345247	 -90.4911212                                                                                                                             
MO	29183310202	3706418	0	       1.431	       0.000	 38.8174617	 -90.4818235                                                                                                                             
MO	29183310301	3244827	0	       1.253	       0.000	 38.8097544	 -90.5007273                                                                                                                             
MO	29183310302	2571073	0	       0.993	       0.000	 38.7975479	 -90.4896214                                                                                                                             
MO	29183310400	1673552	340012	       0.646	       0.131	 38.7939024	 -90.4778356                                                                                                                        
MO	29183310501	2265105	0	       0.875	       0.000	 38.7773634	 -90.4987052                                                                                                                             
MO	29183310502	2128408	495566	       0.822	       0.191	 38.7764263	 -90.4865424                                                                                                                        
MO	29183310601	1857756	0	       0.717	       0.000	 38.7899212	 -90.5041106                                                                                                                             
MO	29183310602	5061203	15519	       1.954	       0.006	 38.8060112	 -90.5211313                                                                                                                         
MO	29183310700	3323011	0	       1.283	       0.000	 38.7891897	 -90.5232347                                                                                                                             
MO	29183310801	2924697	0	       1.129	       0.000	 38.8013908	 -90.5699580                                                                                                                             
MO	29183310802	4399427	0	       1.699	       0.000	 38.7987730	 -90.5467610                                                                                                                             
MO	29183310901	1660688	0	       0.641	       0.000	 38.7782366	 -90.5236308                                                                                                                             
MO	29183310902	4031011	0	       1.556	       0.000	 38.7717550	 -90.5362215                                                                                                                             
MO	29183310903	2470330	0	       0.954	       0.000	 38.7835364	 -90.5504175                                                                                                                             
MO	29183311001	5348375	871182	       2.065	       0.336	 38.7496059	 -90.5181481                                                                                                                        
MO	29183311003	2296979	345034	       0.887	       0.133	 38.7612107	 -90.4952457                                                                                                                        
MO	29183311004	2784537	0	       1.075	       0.000	 38.7665434	 -90.5119689                                                                                                                             
MO	29183311103	21389343	1256762	       8.258	       0.485	 38.7093801	 -90.6525366                                                                                                                      
MO	29183311114	5676408	0	       2.192	       0.000	 38.7323357	 -90.6550885                                                                                                                             
MO	29183311122	4727887	0	       1.825	       0.000	 38.7320516	 -90.6149168                                                                                                                             
MO	29183311124	11762124	0	       4.541	       0.000	 38.7356232	 -90.6806727                                                                                                                            
MO	29183311132	13647979	2260756	       5.270	       0.873	 38.6933392	 -90.6000575                                                                                                                      
MO	29183311145	4003428	0	       1.546	       0.000	 38.7387576	 -90.5476316                                                                                                                             
MO	29183311146	3215329	0	       1.241	       0.000	 38.7464971	 -90.5410410                                                                                                                             
MO	29183311147	2582485	0	       0.997	       0.000	 38.7420930	 -90.5699768                                                                                                                             
MO	29183311148	18282704	2771184	       7.059	       1.070	 38.7012924	 -90.5528704                                                                                                                      
MO	29183311149	3304264	0	       1.276	       0.000	 38.7388014	 -90.5879536                                                                                                                             
MO	29183311150	3157319	0	       1.219	       0.000	 38.7268128	 -90.5927468                                                                                                                             
MO	29183311151	6817743	0	       2.632	       0.000	 38.7288121	 -90.7125110                                                                                                                             
MO	29183311152	4607121	0	       1.779	       0.000	 38.7454199	 -90.7124134                                                                                                                             
MO	29183311153	6370438	0	       2.460	       0.000	 38.7530360	 -90.7455058                                                                                                                             
MO	29183311154	3173835	0	       1.225	       0.000	 38.7558130	 -90.7257848                                                                                                                             
MO	29183311203	4094030	0	       1.581	       0.000	 38.7842353	 -90.5899293                                                                                                                             
MO	29183311211	3873110	0	       1.495	       0.000	 38.7547848	 -90.5697823                                                                                                                             
MO	29183311212	2957396	0	       1.142	       0.000	 38.7811014	 -90.5710376                                                                                                                             
MO	29183311221	3026678	0	       1.169	       0.000	 38.7507300	 -90.5961738                                                                                                                             
MO	29183311294	2546671	0	       0.983	       0.000	 38.7671208	 -90.5913894                                                                                                                             
MO	29183311296	3128857	0	       1.208	       0.000	 38.7627260	 -90.5718238                                                                                                                             
MO	29183311311	2817599	0	       1.088	       0.000	 38.7821416	 -90.6135522                                                                                                                             
MO	29183311312	6504287	0	       2.511	       0.000	 38.7785498	 -90.6416338                                                                                                                             
MO	29183311322	10014728	0	       3.867	       0.000	 38.7555379	 -90.6365361                                                                                                                            
MO	29183311331	3246676	0	       1.254	       0.000	 38.7595165	 -90.6098462                                                                                                                             
MO	29183311391	2134693	0	       0.824	       0.000	 38.7713090	 -90.6117737                                                                                                                             
