USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
IL	17049950300	199449480	433111	      77.008	       0.167	 39.0084688	 -88.7391272                                                                                                                      
IL	17049950400	227327637	135831	      87.772	       0.052	 38.9978123	 -88.6087640                                                                                                                      
IL	17049950500	315547896	93524	     121.834	       0.036	 39.0083797	 -88.4445806                                                                                                                       
IL	17049950600	31690303	0	      12.236	       0.000	 39.1322548	 -88.5222002                                                                                                                            
IL	17049950700	12920472	149278	       4.989	       0.058	 39.1524413	 -88.5601606                                                                                                                       
IL	17049950800	46126968	67466	      17.810	       0.026	 39.0936404	 -88.5781232                                                                                                                        
IL	17051950500	210700829	494593	      81.352	       0.191	 39.1054622	 -88.8583725                                                                                                                      
IL	17051950600	354740710	390892	     136.966	       0.151	 39.0923804	 -89.0012435                                                                                                                      
IL	17051950700	449430030	3175184	     173.526	       1.226	 39.0937205	 -89.1672539                                                                                                                     
IL	17051950800	13450512	30985	       5.193	       0.012	 38.9830087	 -89.1021299                                                                                                                        
IL	17051950900	8344626	170901	       3.222	       0.066	 38.9465076	 -89.1094250                                                                                                                        
IL	17051951000	384901458	18305272	     148.611	       7.068	 38.8603305	 -89.1366577                                                                                                                    
IL	17051951100	434119472	374361	     167.614	       0.145	 38.9031092	 -88.8733403                                                                                                                      
IL	17053961600	389519527	155700	     150.394	       0.060	 40.8150514	 -88.1736890                                                                                                                      
IL	17053961700	437149972	558413	     168.785	       0.216	 40.4888263	 -88.1342047                                                                                                                      
IL	17053961800	12165197	17049	       4.697	       0.007	 40.4589071	 -88.0918489                                                                                                                        
IL	17053961900	401715027	773063	     155.103	       0.298	 40.5145094	 -88.3572442                                                                                                                      
IL	17053962000	17170161	136061	       6.629	       0.053	 40.4595114	 -88.3768438                                                                                                                       
IL	17055040100	99320021	19751429	      38.348	       7.626	 38.0852857	 -89.0423487                                                                                                                     
IL	17055040200	141042422	2022380	      54.457	       0.781	 38.0023557	 -89.0629353                                                                                                                     
IL	17055040300	17271586	184581	       6.669	       0.071	 37.9680855	 -89.0531151                                                                                                                       
IL	17055040400	108935390	2743827	      42.060	       1.059	 37.9091995	 -89.0840469                                                                                                                     
IL	17055040500	75996633	26611164	      29.342	      10.275	 38.0717880	 -88.9174789                                                                                                                     
IL	17055040600	16613653	325055	       6.415	       0.126	 38.0042885	 -88.9455663                                                                                                                       
IL	17055040700	55399998	514966	      21.390	       0.199	 37.9729814	 -88.9180703                                                                                                                       
IL	17055040800	158228869	4100440	      61.093	       1.583	 37.8900628	 -88.8359250                                                                                                                     
IL	17055040900	8493960	90618	       3.280	       0.035	 37.9016146	 -88.9436156                                                                                                                         
IL	17055041000	4374659	139249	       1.689	       0.054	 37.9042992	 -88.9221687                                                                                                                        
IL	17055041100	17943445	135403	       6.928	       0.052	 37.8790249	 -88.9087181                                                                                                                       
IL	17055041200	355400425	1794300	     137.221	       0.693	 38.0142761	 -88.7813865                                                                                                                     
IL	17057952800	10933768	13105	       4.222	       0.005	 40.6989442	 -90.0076006                                                                                                                        
IL	17057952900	355712444	3522740	     137.341	       1.360	 40.6356602	 -90.0696092                                                                                                                     
IL	17057953000	400978263	669071	     154.819	       0.258	 40.6202840	 -90.3267244                                                                                                                      
IL	17057953100	485343436	1115413	     187.392	       0.431	 40.4177361	 -90.3273445                                                                                                                     
IL	17057953200	183097270	6682665	      70.694	       2.580	 40.4860168	 -90.1495758                                                                                                                     
IL	17057953300	14363901	557019	       5.546	       0.215	 40.5765520	 -90.0536570                                                                                                                       
IL	17057953400	1855301	0	       0.716	       0.000	 40.5555090	 -90.0406470                                                                                                                             
IL	17057953500	27264498	791062	      10.527	       0.305	 40.5374029	 -90.0438892                                                                                                                       
IL	17057953600	5853226	0	       2.260	       0.000	 40.5666725	 -90.0182958                                                                                                                             
IL	17057953700	358114285	21740136	     138.269	       8.394	 40.4338434	 -90.0236851                                                                                                                    
IL	17057953800	32177811	0	      12.424	       0.000	 40.3896346	 -90.1573405                                                                                                                            
IL	17057953900	366187017	8882105	     141.386	       3.429	 40.2553621	 -90.3010259                                                                                                                     
IL	17059972700	416718218	4459873	     160.896	       1.722	 37.8318134	 -88.2406290                                                                                                                     
IL	17059972800	420032414	8778465	     162.175	       3.389	 37.6963710	 -88.2218446                                                                                                                     
IL	17061973600	569011093	743163	     219.696	       0.287	 39.4364067	 -90.2269171                                                                                                                      
IL	17061973700	11599099	0	       4.478	       0.000	 39.4900365	 -90.3660026                                                                                                                            
IL	17061973800	589237532	7348475	     227.506	       2.837	 39.3411374	 -90.5289893                                                                                                                     
IL	17061973900	8962338	165438	       3.460	       0.064	 39.4385542	 -90.4010752                                                                                                                        
IL	17061974000	227603519	168317	      87.878	       0.065	 39.3225430	 -90.3760214                                                                                                                      
IL	17063000102	40604455	271315	      15.677	       0.105	 41.4354745	 -88.3166416                                                                                                                       
IL	17063000103	45486738	3355978	      17.563	       1.296	 41.3977130	 -88.3462926                                                                                                                      
IL	17063000200	223042898	2014532	      86.117	       0.778	 41.4020140	 -88.4963457                                                                                                                     
IL	17063000300	5203718	247320	       2.009	       0.095	 41.3751136	 -88.4111616                                                                                                                        
IL	17063000400	8740924	276812	       3.375	       0.107	 41.3631436	 -88.4500370                                                                                                                        
IL	17063000500	124055162	4623412	      47.898	       1.785	 41.3158076	 -88.4633176                                                                                                                     
IL	17063000600	389969009	1662693	     150.568	       0.642	 41.1909671	 -88.4640243                                                                                                                     
IL	17063000700	92266471	16906517	      35.624	       6.528	 41.3405590	 -88.3036825                                                                                                                     
IL	17063000800	51419901	157682	      19.853	       0.061	 41.2621060	 -88.2986105                                                                                                                       
IL	17063000900	101960285	2589847	      39.367	       1.000	 41.1740920	 -88.2883297                                                                                                                     
IL	17065973100	26397559	207707	      10.192	       0.080	 38.0989474	 -88.5514950                                                                                                                       
IL	17065973200	559600309	2270349	     216.063	       0.877	 37.9863067	 -88.5350933                                                                                                                     
IL	17065973300	539780215	696256	     208.410	       0.269	 38.1711282	 -88.5336414                                                                                                                      
IL	17067953700	378916948	292190	     146.301	       0.113	 40.5476047	 -91.0215593                                                                                                                      
IL	17067953800	14670812	0	       5.664	       0.000	 40.4131066	 -91.1362097                                                                                                                            
IL	17067953900	245107319	4268273	      94.636	       1.648	 40.5281191	 -91.1867155                                                                                                                     
IL	17067954000	264153073	26959141	     101.990	      10.409	 40.5035979	 -91.3034146                                                                                                                    
IL	17067954100	35071885	6022129	      13.541	       2.325	 40.3928442	 -91.3486471                                                                                                                      
IL	17067954200	348460721	15157075	     134.541	       5.852	 40.2835946	 -91.3697857                                                                                                                    
IL	17067954300	769359819	837020	     297.051	       0.323	 40.3167243	 -91.0679489                                                                                                                      
IL	17069970900	189331148	2011877	      73.101	       0.777	 37.5184894	 -88.3745626                                                                                                                     
IL	17069971000	270464811	8477719	     104.427	       3.273	 37.5086171	 -88.1965381                                                                                                                     
IL	17071973300	221322135	13137910	      85.453	       5.073	 40.9970553	 -90.8756949                                                                                                                    
IL	17071973400	315302575	16848740	     121.739	       6.505	 40.8429261	 -90.9390572                                                                                                                    
IL	17071973500	444649008	12353892	     171.680	       4.770	 40.7081948	 -90.9336287                                                                                                                    
IL	17073030100	33790142	2061041	      13.046	       0.796	 41.4747774	 -90.3499087                                                                                                                      
IL	17073030201	173560836	430765	      67.012	       0.166	 41.3670735	 -90.3876250                                                                                                                      
IL	17073030202	261333859	94485	     100.902	       0.036	 41.3453660	 -90.2446505                                                                                                                       
IL	17073030203	116999903	2464628	      45.174	       0.952	 41.4918665	 -90.2410503                                                                                                                     
IL	17073030300	64644550	172280	      24.959	       0.067	 41.4411154	 -90.1496278                                                                                                                       
IL	17073030400	455189239	680740	     175.750	       0.263	 41.4999813	 -90.0022919                                                                                                                      
IL	17073030500	464284724	744037	     179.261	       0.287	 41.3131540	 -90.0184721                                                                                                                      
IL	17073030600	31889558	0	      12.313	       0.000	 41.2621757	 -89.9314330                                                                                                                            
IL	17073030800	22374485	31720	       8.639	       0.012	 41.2401472	 -89.8925887                                                                                                                        
IL	17073030900	2337049	0	       0.902	       0.000	 41.2387666	 -89.9312219                                                                                                                             
IL	17073031000	80117846	0	      30.934	       0.000	 41.1869218	 -89.9262306                                                                                                                            
IL	17073031100	43307847	16978	      16.721	       0.007	 41.1703305	 -90.0426897                                                                                                                        
IL	17073031200	381722368	165072	     147.384	       0.064	 41.2132874	 -90.2564211                                                                                                                      
IL	17075950100	481343007	135529	     185.848	       0.052	 40.8980663	 -87.6411606                                                                                                                      
IL	17075950200	362217516	1217006	     139.853	       0.470	 40.9512665	 -87.9360821                                                                                                                     
IL	17075950300	398012627	1524248	     153.674	       0.589	 40.8346603	 -87.9337782                                                                                                                     
IL	17075950400	11189027	0	       4.320	       0.000	 40.7822538	 -87.7219806                                                                                                                            
IL	17075950500	212060566	0	      81.877	       0.000	 40.7349660	 -87.6422131                                                                                                                           
IL	17075950600	169642184	180078	      65.499	       0.070	 40.7488066	 -87.9816777                                                                                                                      
IL	17075950700	383809396	1018239	     148.190	       0.393	 40.6206008	 -88.0356957                                                                                                                     
IL	17075950800	448244698	159976	     173.068	       0.062	 40.5981082	 -87.8594625                                                                                                                      
IL	17075950900	427252483	0	     164.963	       0.000	 40.5876247	 -87.6405503                                                                                                                           
IL	17077010100	327462089	5298648	     126.434	       2.046	 37.8987426	 -89.4480164                                                                                                                     
IL	17077010200	185992398	7477056	      71.812	       2.887	 37.8773148	 -89.2145350                                                                                                                     
IL	17077010300	544367317	21318622	     210.181	       8.231	 37.7314251	 -89.4865726                                                                                                                    
IL	17077010400	116445236	4963677	      44.960	       1.916	 37.8127201	 -89.3597477                                                                                                                     
IL	17077010600	67132337	1424504	      25.920	       0.550	 37.7304563	 -89.3651780                                                                                                                      
IL	17077010700	13227520	265500	       5.107	       0.103	 37.7630306	 -89.3060156                                                                                                                       
IL	17077010800	29434152	444519	      11.365	       0.172	 37.7623054	 -89.2406152                                                                                                                       
IL	17077010900	49779475	782181	      19.220	       0.302	 37.7815588	 -89.1824764                                                                                                                       
IL	17077011000	26165285	657867	      10.102	       0.254	 37.7221282	 -89.2738129                                                                                                                       
IL	17077011100	870414	0	       0.336	       0.000	 37.7229954	 -89.2217091                                                                                                                              
IL	17077011200	12021238	150930	       4.641	       0.058	 37.7271074	 -89.1775547                                                                                                                       
IL	17077011400	4846833	61315	       1.871	       0.024	 37.7076678	 -89.1925587                                                                                                                         
IL	17077011600	113657034	3522702	      43.883	       1.360	 37.6481154	 -89.2266742                                                                                                                     
IL	17077011700	21337607	1048808	       8.238	       0.405	 37.6946627	 -89.2140981                                                                                                                      
IL	17079977300	569151065	700700	     219.750	       0.271	 39.0988362	 -88.1307928                                                                                                                      
IL	17079977400	5516589	0	       2.130	       0.000	 38.9869614	 -88.1640417                                                                                                                             
IL	17079977500	706120824	8633809	     272.635	       3.334	 38.9431883	 -88.1789046                                                                                                                     
IL	17081050100	280511846	919430	     108.306	       0.355	 38.4288100	 -89.0061180                                                                                                                      
IL	17081050200	245819492	798548	      94.911	       0.308	 38.3827028	 -88.7644709                                                                                                                      
IL	17081050300	421452821	21810666	     162.724	       8.421	 38.2356684	 -89.0490898                                                                                                                    
IL	17081050400	303576632	8125605	     117.212	       3.137	 38.1935945	 -88.8098131                                                                                                                     
IL	17081050500	72296662	155227	      27.914	       0.060	 38.3166547	 -88.9662982                                                                                                                       
IL	17081050600	12052991	52413	       4.654	       0.020	 38.3351478	 -88.9314883                                                                                                                        
IL	17081050700	23892251	100121	       9.225	       0.039	 38.3637730	 -88.9157612                                                                                                                       
IL	17081050800	83235486	615067	      32.137	       0.237	 38.3406736	 -88.8493919                                                                                                                       
IL	17081050900	1937984	24258	       0.748	       0.009	 38.3078967	 -88.9188885                                                                                                                         
IL	17081051000	2064544	0	       0.797	       0.000	 38.3138638	 -88.9042642                                                                                                                             
IL	17081051100	32444262	108095	      12.527	       0.042	 38.2765348	 -88.8974145                                                                                                                       
IL	17083010100	236136325	88042	      91.173	       0.034	 39.1637109	 -90.2357256                                                                                                                       
IL	17083010200	119836742	460636	      46.269	       0.178	 39.0491361	 -90.1906940                                                                                                                      
IL	17083010300	112046017	6864188	      43.261	       2.650	 38.9833591	 -90.3209408                                                                                                                     
IL	17083010401	69243906	39904	      26.735	       0.015	 39.0951467	 -90.3386439                                                                                                                        
IL	17083010402	287769835	959686	     111.109	       0.371	 39.1052419	 -90.4734118                                                                                                                      
IL	17083010500	131400220	11911720	      50.734	       4.599	 39.0178316	 -90.5058966                                                                                                                    
IL	17085020100	414726609	1698879	     160.127	       0.656	 42.4565884	 -90.1528805                                                                                                                     
IL	17085020200	116058605	12313596	      44.810	       4.754	 42.4736268	 -90.5429094                                                                                                                    
IL	17085020300	109256779	9261122	      42.184	       3.576	 42.4104431	 -90.4229725                                                                                                                     
IL	17085020401	183339342	599283	      70.788	       0.231	 42.3500572	 -90.2841901                                                                                                                      
IL	17085020402	412173841	21903948	     159.141	       8.457	 42.2900657	 -90.2368720                                                                                                                    
IL	17085020500	320783861	0	     123.855	       0.000	 42.2941274	 -90.0082785                                                                                                                           
IL	17087977600	386290991	8054701	     149.148	       3.110	 37.5060350	 -88.8081347                                                                                                                     
IL	17087977700	188531404	2260360	      72.792	       0.873	 37.5060453	 -88.9791456                                                                                                                     
IL	17087977800	312428266	2417250	     120.629	       0.933	 37.3689698	 -88.9055355                                                                                                                     
IL	17087980000	3490156	79183	       1.348	       0.031	 37.3941548	 -88.7675733                                                                                                                         
IL	17089850101	6446008	31746	       2.489	       0.012	 42.1411841	 -88.2495977                                                                                                                         
IL	17089850103	10797428	167617	       4.169	       0.065	 42.1142944	 -88.3297887                                                                                                                       
IL	17089850105	8189819	107280	       3.162	       0.041	 42.1381374	 -88.3344415                                                                                                                        
IL	17089850106	14662891	710082	       5.661	       0.274	 42.1364457	 -88.3036904                                                                                                                       
IL	17089850201	2413444	0	       0.932	       0.000	 42.1253451	 -88.2471465                                                                                                                             
IL	17089850202	2419016	0	       0.934	       0.000	 42.1123764	 -88.2492882                                                                                                                             
IL	17089850301	3753369	42166	       1.449	       0.016	 42.1297545	 -88.2721675                                                                                                                         
IL	17089850302	3845349	0	       1.485	       0.000	 42.1132751	 -88.2735601                                                                                                                             
IL	17089850400	4469364	619347	       1.726	       0.239	 42.0976052	 -88.2479728                                                                                                                        
IL	17089850500	12707603	620476	       4.906	       0.240	 42.0861539	 -88.2677718                                                                                                                       
IL	17089850600	21028897	123561	       8.119	       0.048	 42.0891151	 -88.3228556                                                                                                                       
IL	17089850701	140287617	88626	      54.165	       0.034	 42.0709254	 -88.4076912                                                                                                                       
IL	17089850702	114560377	106592	      44.232	       0.041	 42.1103650	 -88.5166076                                                                                                                      
IL	17089850703	106385828	0	      41.076	       0.000	 42.0246295	 -88.5333159                                                                                                                           
IL	17089850800	3128516	139773	       1.208	       0.054	 42.0559755	 -88.2735845                                                                                                                        
IL	17089851000	5099435	208392	       1.969	       0.080	 42.0602818	 -88.2974577                                                                                                                        
IL	17089851101	1564431	0	       0.604	       0.000	 42.0342142	 -88.3025414                                                                                                                             
IL	17089851102	1531631	0	       0.591	       0.000	 42.0423425	 -88.3023351                                                                                                                             
IL	17089851301	820624	0	       0.317	       0.000	 42.0370296	 -88.2730953                                                                                                                              
IL	17089851302	866567	0	       0.335	       0.000	 42.0457623	 -88.2764494                                                                                                                              
IL	17089851400	1959237	0	       0.756	       0.000	 42.0284790	 -88.2675768                                                                                                                             
IL	17089851500	1025975	233966	       0.396	       0.090	 42.0252866	 -88.2777300                                                                                                                        
IL	17089851600	1912630	0	       0.738	       0.000	 42.0270670	 -88.2897758                                                                                                                             
IL	17089851801	9385177	278445	       3.624	       0.108	 41.9965296	 -88.2842287                                                                                                                        
IL	17089851904	8844785	161872	       3.415	       0.062	 42.0408873	 -88.3428283                                                                                                                        
IL	17089851905	18465017	0	       7.129	       0.000	 42.0116348	 -88.3575794                                                                                                                            
IL	17089851907	4361583	0	       1.684	       0.000	 41.9958777	 -88.3274082                                                                                                                             
IL	17089851908	4524608	0	       1.747	       0.000	 42.0181084	 -88.3265671                                                                                                                             
IL	17089851909	2502806	0	       0.966	       0.000	 42.0469782	 -88.3248814                                                                                                                             
IL	17089851910	7656280	0	       2.956	       0.000	 42.0599477	 -88.3439400                                                                                                                             
IL	17089852001	18992294	819495	       7.333	       0.316	 41.9627177	 -88.2836407                                                                                                                       
IL	17089852002	8120619	107804	       3.135	       0.042	 41.9092371	 -88.2859844                                                                                                                        
IL	17089852003	9614836	0	       3.712	       0.000	 41.9304982	 -88.2852677                                                                                                                             
IL	17089852101	20009995	25912	       7.726	       0.010	 41.9502250	 -88.3540149                                                                                                                        
IL	17089852102	17954465	825192	       6.932	       0.319	 41.9576451	 -88.3278815                                                                                                                       
IL	17089852201	2785600	0	       1.076	       0.000	 41.9027292	 -88.3226035                                                                                                                             
IL	17089852202	11903657	0	       4.596	       0.000	 41.9099132	 -88.3578336                                                                                                                            
IL	17089852300	1248791	128672	       0.482	       0.050	 41.9115668	 -88.3103948                                                                                                                        
IL	17089852401	44475572	260769	      17.172	       0.101	 41.9612886	 -88.4261154                                                                                                                       
IL	17089852402	34774342	0	      13.426	       0.000	 41.9172690	 -88.4286137                                                                                                                            
IL	17089852403	281985233	148313	     108.875	       0.057	 41.8533627	 -88.5371252                                                                                                                      
IL	17089852500	14065583	354936	       5.431	       0.137	 41.8761054	 -88.2879456                                                                                                                       
IL	17089852601	6021726	67939	       2.325	       0.026	 41.8885059	 -88.3223597                                                                                                                         
IL	17089852606	5822362	203311	       2.248	       0.078	 41.8690640	 -88.3280104                                                                                                                        
IL	17089852700	4655876	223665	       1.798	       0.086	 41.8530006	 -88.3208900                                                                                                                        
IL	17089852803	7550452	0	       2.915	       0.000	 41.8518568	 -88.2815464                                                                                                                             
IL	17089852805	5218568	383255	       2.015	       0.148	 41.8252313	 -88.3101776                                                                                                                        
IL	17089852806	9905874	0	       3.825	       0.000	 41.8263464	 -88.2815535                                                                                                                             
IL	17089852807	11544915	21937	       4.458	       0.008	 41.8353260	 -88.3650167                                                                                                                        
IL	17089852808	8530687	392352	       3.294	       0.151	 41.8399186	 -88.3323870                                                                                                                        
IL	17089852903	7334255	484	       2.832	       0.000	 41.7923582	 -88.2725304                                                                                                                           
IL	17089852904	2127403	0	       0.821	       0.000	 41.7646251	 -88.2722350                                                                                                                             
IL	17089852905	3479002	148653	       1.343	       0.057	 41.7810780	 -88.3252862                                                                                                                        
IL	17089852906	9477310	291252	       3.659	       0.112	 41.8008513	 -88.3057339                                                                                                                        
IL	17089852907	3189041	73163	       1.231	       0.028	 41.7790608	 -88.2944537                                                                                                                         
IL	17089853001	6814887	110696	       2.631	       0.043	 41.7954531	 -88.3627878                                                                                                                        
IL	17089853004	3619811	93437	       1.398	       0.036	 41.8000611	 -88.3357209                                                                                                                         
IL	17089853005	2376068	95776	       0.917	       0.037	 41.7729488	 -88.3678670                                                                                                                         
IL	17089853006	1530651	21124	       0.591	       0.008	 41.7718961	 -88.3540491                                                                                                                         
IL	17089853007	1981014	0	       0.765	       0.000	 41.7757845	 -88.3399442                                                                                                                             
IL	17089853008	2519736	36651	       0.973	       0.014	 41.7872395	 -88.3458583                                                                                                                         
IL	17089853100	1436221	0	       0.555	       0.000	 41.7663592	 -88.3395821                                                                                                                             
IL	17089853200	1693159	93138	       0.654	       0.036	 41.7658228	 -88.3204082                                                                                                                         
IL	17089853300	1786000	110215	       0.690	       0.043	 41.7685450	 -88.3022895                                                                                                                        
IL	17089853400	1576471	0	       0.609	       0.000	 41.7603947	 -88.2981391                                                                                                                             
IL	17089853500	1197762	0	       0.462	       0.000	 41.7617954	 -88.2865129                                                                                                                             
IL	17089853600	1446676	0	       0.559	       0.000	 41.7527364	 -88.2980169                                                                                                                             
IL	17089853900	2911149	0	       1.124	       0.000	 41.7579074	 -88.3441231                                                                                                                             
IL	17089854001	4553027	47475	       1.758	       0.018	 41.7530435	 -88.3611449                                                                                                                         
IL	17089854002	10168150	216258	       3.926	       0.083	 41.7341062	 -88.3509004                                                                                                                       
IL	17089854100	1782324	144883	       0.688	       0.056	 41.7394909	 -88.3235333                                                                                                                        
IL	17089854200	1072478	0	       0.414	       0.000	 41.7444259	 -88.3159514                                                                                                                             
IL	17089854301	1168589	0	       0.451	       0.000	 41.7466290	 -88.3018508                                                                                                                             
IL	17089854302	2517247	115879	       0.972	       0.045	 41.7404814	 -88.2985462                                                                                                                        
IL	17089854400	10374471	8136	       4.006	       0.003	 41.7351498	 -88.2840560                                                                                                                         
IL	17089854501	91783640	273737	      35.438	       0.106	 41.8519061	 -88.4285274                                                                                                                       
IL	17089854503	54623339	241308	      21.090	       0.093	 41.7504259	 -88.4223695                                                                                                                       
IL	17089854504	35290529	249273	      13.626	       0.096	 41.7924935	 -88.4410195                                                                                                                       
IL	17089854600	1853362	371230	       0.716	       0.143	 42.0432175	 -88.2866029                                                                                                                        
IL	17089854700	1708434	120620	       0.660	       0.047	 41.7537141	 -88.3259868                                                                                                                        
IL	17089854800	15783766	86451	       6.094	       0.033	 41.8749954	 -88.3580744                                                                                                                        
IL	17089854900	7176015	289119	       2.771	       0.112	 42.0147573	 -88.2993773                                                                                                                        
IL	17091010100	127889878	65845	      49.379	       0.025	 41.2587139	 -87.7124228                                                                                                                       
