USPS	GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                             
CA	06037800324	3514438	72904	       1.357	       0.028	 34.1502414	-118.7797355                                                                                                                         
CA	06037800325	2020553	289880	       0.780	       0.112	 34.1448378	-118.8170419                                                                                                                        
CA	06037800326	41532743	569339	      16.036	       0.220	 34.1234507	-118.8124428                                                                                                                       
CA	06037800327	5670592	2106	       2.189	       0.001	 34.1602091	-118.7424224                                                                                                                          
CA	06037800328	9811385	0	       3.788	       0.000	 34.1532546	-118.7172770                                                                                                                             
CA	06037800329	22555800	21764	       8.709	       0.008	 34.1211078	-118.7391706                                                                                                                        
CA	06037800330	28245677	215775	      10.906	       0.083	 34.0875388	-118.7387559                                                                                                                       
CA	06037800331	1907829	0	       0.737	       0.000	 34.1572788	-118.7998228                                                                                                                             
CA	06037800332	4805375	572	       1.855	       0.000	 34.1606269	-118.7730237                                                                                                                           
CA	06037800406	91032111	3968824	      35.148	       1.532	 34.0602402	-118.8610455                                                                                                                      
CA	06037800408	16136093	5252783	       6.230	       2.028	 34.0246617	-118.8092195                                                                                                                      
CA	06037800410	37347764	1372406	      14.420	       0.530	 34.0618774	-118.7415923                                                                                                                      
CA	06037800504	21247123	3332245	       8.204	       1.287	 34.0576092	-118.6668694                                                                                                                      
CA	06037800506	26486777	2849765	      10.227	       1.100	 34.0516505	-118.6049503                                                                                                                      
CA	06037900102	440603911	59768	     170.118	       0.023	 34.6825868	-117.7517043                                                                                                                       
CA	06037900103	19838495	4216	       7.660	       0.002	 34.6298162	-117.8431552                                                                                                                         
CA	06037900104	42338524	253397	      16.347	       0.098	 34.5925627	-117.8491551                                                                                                                       
CA	06037900201	235291635	131770	      90.847	       0.051	 34.7083865	-117.9562490                                                                                                                      
CA	06037900300	58896581	26032	      22.740	       0.010	 34.7401046	-118.0881554                                                                                                                        
CA	06037900501	3117144	427	       1.204	       0.000	 34.6835703	-118.1206010                                                                                                                           
CA	06037900504	10575438	1223	       4.083	       0.000	 34.6639325	-118.1026030                                                                                                                         
CA	06037900505	1309408	0	       0.506	       0.000	 34.6822484	-118.1080444                                                                                                                             
CA	06037900506	1308089	0	       0.505	       0.000	 34.6823359	-118.0991395                                                                                                                             
CA	06037900507	3937865	5689	       1.520	       0.002	 34.6799338	-118.0894795                                                                                                                          
CA	06037900508	3977434	11929	       1.536	       0.005	 34.6789749	-118.0722210                                                                                                                         
CA	06037900602	5139263	0	       1.984	       0.000	 34.7114773	-118.1209391                                                                                                                             
CA	06037900605	5267173	0	       2.034	       0.000	 34.7043353	-118.0859668                                                                                                                             
CA	06037900606	1742997	0	       0.673	       0.000	 34.7004762	-118.1244376                                                                                                                             
CA	06037900607	1713249	0	       0.661	       0.000	 34.6932021	-118.1241061                                                                                                                             
CA	06037900608	1340286	0	       0.517	       0.000	 34.6968196	-118.1081706                                                                                                                             
CA	06037900609	2621356	0	       1.012	       0.000	 34.7040820	-118.0992703                                                                                                                             
CA	06037900701	2093985	0	       0.808	       0.000	 34.6819687	-118.1408100                                                                                                                             
CA	06037900703	2598810	0	       1.003	       0.000	 34.6820995	-118.1567565                                                                                                                             
CA	06037900704	5171417	6357	       1.997	       0.002	 34.6528581	-118.1345977                                                                                                                          
CA	06037900705	5278363	2576	       2.038	       0.001	 34.6531321	-118.1551278                                                                                                                          
CA	06037900803	2638795	4409	       1.019	       0.002	 34.7113059	-118.1556624                                                                                                                          
CA	06037900804	1447788	27550	       0.559	       0.011	 34.7127333	-118.1407000                                                                                                                         
CA	06037900805	2637777	673	       1.018	       0.000	 34.6953331	-118.1590805                                                                                                                           
CA	06037900806	1795825	0	       0.693	       0.000	 34.6964400	-118.1419762                                                                                                                             
CA	06037900900	211858396	1601211	      81.799	       0.618	 34.7694766	-118.2289786                                                                                                                     
CA	06037901003	2602876	2164	       1.005	       0.001	 34.6931925	-118.2276878                                                                                                                          
CA	06037901004	13079360	15349	       5.050	       0.006	 34.6862401	-118.2080279                                                                                                                        
CA	06037901007	5210616	0	       2.012	       0.000	 34.6530422	-118.1832421                                                                                                                             
CA	06037901008	2682476	0	       1.036	       0.000	 34.6966423	-118.1748108                                                                                                                             
CA	06037901009	2654221	0	       1.025	       0.000	 34.6821498	-118.1746568                                                                                                                             
CA	06037901010	2655535	0	       1.025	       0.000	 34.6674861	-118.1924401                                                                                                                             
CA	06037901011	2669163	2720	       1.031	       0.001	 34.6708476	-118.1722433                                                                                                                          
CA	06037901101	5221202	2777	       2.016	       0.001	 34.6638830	-118.2254095                                                                                                                          
CA	06037901102	5111498	0	       1.974	       0.000	 34.6604334	-118.2101059                                                                                                                             
CA	06037901205	49194428	110425	      18.994	       0.043	 34.6796928	-118.2759973                                                                                                                       
CA	06037901209	588526964	7880523	     227.232	       3.043	 34.7464478	-118.5708081                                                                                                                     
CA	06037901210	22657338	422408	       8.748	       0.163	 34.6789981	-118.3864277                                                                                                                       
CA	06037901213	61887896	245793	      23.895	       0.095	 34.6300299	-118.3057929                                                                                                                       
CA	06037910001	73686147	23987	      28.450	       0.009	 34.5941878	-117.9263003                                                                                                                        
CA	06037910002	72477612	233719	      27.984	       0.090	 34.5346329	-117.9074722                                                                                                                       
CA	06037910101	61013009	267845	      23.557	       0.103	 34.6056671	-118.0270881                                                                                                                       
CA	06037910201	14561199	4465	       5.622	       0.002	 34.6150920	-118.1350954                                                                                                                         
CA	06037910202	20353256	0	       7.858	       0.000	 34.6286399	-118.1750288                                                                                                                            
CA	06037910205	28198035	1040329	      10.887	       0.402	 34.5379495	-118.1303796                                                                                                                      
CA	06037910206	50391898	88135	      19.456	       0.034	 34.5787477	-118.2587531                                                                                                                        
CA	06037910207	4425222	8442	       1.709	       0.003	 34.5955840	-118.1753866                                                                                                                          
CA	06037910208	3305729	0	       1.276	       0.000	 34.5966435	-118.1555820                                                                                                                             
CA	06037910209	2881433	51841	       1.113	       0.020	 34.6069598	-118.1984139                                                                                                                         
CA	06037910210	3169406	0	       1.224	       0.000	 34.6173553	-118.1947725                                                                                                                             
CA	06037910301	3947651	0	       1.524	       0.000	 34.6382750	-118.2230352                                                                                                                             
CA	06037910302	4116118	28149	       1.589	       0.011	 34.6227294	-118.2221613                                                                                                                         
CA	06037910401	9756013	40663	       3.767	       0.016	 34.5747184	-118.1537675                                                                                                                         
CA	06037910402	1144854	0	       0.442	       0.000	 34.5834907	-118.1256195                                                                                                                             
CA	06037910403	1255899	0	       0.485	       0.000	 34.5761450	-118.1254252                                                                                                                             
CA	06037910404	2574167	1936	       0.994	       0.001	 34.5646789	-118.1228242                                                                                                                          
CA	06037910501	1497216	0	       0.578	       0.000	 34.5802081	-118.1125209                                                                                                                             
CA	06037910502	2003734	0	       0.774	       0.000	 34.5800249	-118.1008047                                                                                                                             
CA	06037910504	1589440	0	       0.614	       0.000	 34.5690669	-118.1046034                                                                                                                             
CA	06037910505	1608394	2252	       0.621	       0.001	 34.5617295	-118.1040565                                                                                                                          
CA	06037910601	2654859	2250	       1.025	       0.001	 34.5829354	-118.0773655                                                                                                                          
CA	06037910602	1998576	2002	       0.772	       0.001	 34.5769105	-118.0789200                                                                                                                          
CA	06037910603	2630522	0	       1.016	       0.000	 34.5654630	-118.0850295                                                                                                                             
CA	06037910605	1343334	6658	       0.519	       0.003	 34.5684895	-118.0627805                                                                                                                          
CA	06037910606	1365453	0	       0.527	       0.000	 34.5618494	-118.0672703                                                                                                                             
CA	06037910705	5731020	12334	       2.213	       0.005	 34.5695640	-118.0171136                                                                                                                         
CA	06037910706	20974924	137079	       8.098	       0.053	 34.5534723	-117.9994644                                                                                                                       
CA	06037910707	6663468	55480	       2.573	       0.021	 34.5504277	-118.1036897                                                                                                                         
CA	06037910709	14507898	145663	       5.602	       0.056	 34.5285120	-118.0410787                                                                                                                       
CA	06037910711	3591198	23407	       1.387	       0.009	 34.5690331	-118.0525933                                                                                                                         
CA	06037910712	2061614	9189	       0.796	       0.004	 34.5516547	-118.0529587                                                                                                                          
CA	06037910713	1994640	1602	       0.770	       0.001	 34.5770039	-118.0366123                                                                                                                          
CA	06037910714	1003314	651	       0.387	       0.000	 34.5616733	-118.0375369                                                                                                                           
CA	06037910715	1986482	985	       0.767	       0.000	 34.5546511	-118.0700947                                                                                                                           
CA	06037910716	2452287	15014	       0.947	       0.006	 34.5463872	-118.0731854                                                                                                                         
CA	06037910804	65187647	0	      25.169	       0.000	 34.5244096	-118.1943718                                                                                                                            
CA	06037910805	110063545	87717	      42.496	       0.034	 34.4705186	-118.2228302                                                                                                                       
CA	06037910807	5510451	0	       2.128	       0.000	 34.4410273	-118.4105719                                                                                                                             
CA	06037910808	10767876	587	       4.158	       0.000	 34.4620693	-118.3958440                                                                                                                          
CA	06037910809	12106644	4453	       4.674	       0.002	 34.4087694	-118.4042026                                                                                                                         
CA	06037910810	23831091	7265	       9.201	       0.003	 34.4595477	-118.3532786                                                                                                                         
CA	06037910811	323310304	564531	     124.831	       0.218	 34.4085483	-118.1235922                                                                                                                      
CA	06037910812	33179162	14582	      12.811	       0.006	 34.5024489	-118.0967181                                                                                                                        
CA	06037910813	82502451	27685	      31.854	       0.011	 34.5152531	-118.3048498                                                                                                                        
CA	06037911001	373223744	902536	     144.102	       0.348	 34.4839878	-117.8077879                                                                                                                      
CA	06037920011	163271586	12209	      63.040	       0.005	 34.5455872	-118.4200954                                                                                                                       
CA	06037920012	69889218	2413797	      26.984	       0.932	 34.5927112	-118.3492785                                                                                                                      
CA	06037920013	8307926	3968	       3.208	       0.002	 34.4297756	-118.5231193                                                                                                                          
CA	06037920015	5860156	1128	       2.263	       0.000	 34.4731193	-118.5275931                                                                                                                          
CA	06037920016	2151046	0	       0.831	       0.000	 34.4638851	-118.5206684                                                                                                                             
CA	06037920017	2068711	8391	       0.799	       0.003	 34.4474409	-118.5295759                                                                                                                          
CA	06037920018	967477	0	       0.374	       0.000	 34.4558936	-118.5295463                                                                                                                              
CA	06037920020	10803280	18673	       4.171	       0.007	 34.4741876	-118.4992839                                                                                                                        
CA	06037920023	1343029	0	       0.519	       0.000	 34.4234640	-118.4919398                                                                                                                             
CA	06037920026	12616909	0	       4.871	       0.000	 34.4778910	-118.4302105                                                                                                                            
CA	06037920028	2702336	0	       1.043	       0.000	 34.4394521	-118.4870567                                                                                                                             
CA	06037920029	2238061	2114	       0.864	       0.001	 34.4303386	-118.4866076                                                                                                                          
CA	06037920030	2617890	0	       1.011	       0.000	 34.4151371	-118.4898281                                                                                                                             
CA	06037920031	6360724	1241	       2.456	       0.000	 34.3994653	-118.4836245                                                                                                                          
CA	06037920032	12332458	0	       4.762	       0.000	 34.4591589	-118.4642617                                                                                                                            
CA	06037920033	3439062	1532	       1.328	       0.001	 34.4596282	-118.4326143                                                                                                                          
CA	06037920034	9013713	0	       3.480	       0.000	 34.4388053	-118.4511824                                                                                                                             
CA	06037920035	2466773	0	       0.952	       0.000	 34.4193105	-118.4640472                                                                                                                             
CA	06037920036	1222296	0	       0.472	       0.000	 34.4215429	-118.4758577                                                                                                                             
CA	06037920037	932395	0	       0.360	       0.000	 34.4133059	-118.4506856                                                                                                                              
CA	06037920038	994798	0	       0.384	       0.000	 34.4236629	-118.4469672                                                                                                                              
CA	06037920039	1040490	1043	       0.402	       0.000	 34.4233641	-118.4397622                                                                                                                          
CA	06037920040	2960454	0	       1.143	       0.000	 34.4356080	-118.4274646                                                                                                                             
CA	06037920041	1809185	0	       0.699	       0.000	 34.4180484	-118.4333787                                                                                                                             
CA	06037920042	3760460	0	       1.452	       0.000	 34.3970565	-118.4712318                                                                                                                             
CA	06037920043	18679076	11223	       7.212	       0.004	 34.3909956	-118.4411518                                                                                                                        
CA	06037920044	972475	27696	       0.375	       0.011	 34.4435485	-118.5164043                                                                                                                          
CA	06037920045	1869923	0	       0.722	       0.000	 34.4533926	-118.5168986                                                                                                                             
CA	06037920102	615830793	12194711	     237.774	       4.708	 34.6330733	-118.6002394                                                                                                                    
CA	06037920104	158259698	34125	      61.104	       0.013	 34.5728918	-118.7433220                                                                                                                       
CA	06037920106	46113009	670558	      17.804	       0.259	 34.4444857	-118.6737987                                                                                                                       
CA	06037920107	11410205	13283	       4.406	       0.005	 34.4525395	-118.5775170                                                                                                                        
CA	06037920108	2784903	0	       1.075	       0.000	 34.4493505	-118.5628759                                                                                                                             
CA	06037920109	2258753	505	       0.872	       0.000	 34.4533311	-118.5532858                                                                                                                           
CA	06037920110	1044902	0	       0.403	       0.000	 34.4462571	-118.5457784                                                                                                                             
CA	06037920111	1184007	0	       0.457	       0.000	 34.4524039	-118.5384530                                                                                                                             
CA	06037920112	1728568	0	       0.667	       0.000	 34.4354255	-118.5391687                                                                                                                             
CA	06037920114	2833844	0	       1.094	       0.000	 34.4314780	-118.5622047                                                                                                                             
CA	06037920115	3600357	0	       1.390	       0.000	 34.4257895	-118.5500603                                                                                                                             
CA	06037920116	7423216	1353	       2.866	       0.001	 34.4800599	-118.6328670                                                                                                                          
CA	06037920118	2966239	0	       1.145	       0.000	 34.4592436	-118.6225658                                                                                                                             
CA	06037920119	5063614	1082	       1.955	       0.000	 34.4636680	-118.6354864                                                                                                                          
CA	06037920200	10414497	930776	       4.021	       0.359	 34.4653840	-118.5983695                                                                                                                       
CA	06037920303	51543670	11077	      19.901	       0.004	 34.3160081	-118.6106718                                                                                                                        
CA	06037920312	12756219	4780	       4.925	       0.002	 34.3629821	-118.5258812                                                                                                                         
CA	06037920313	2924278	0	       1.129	       0.000	 34.3715616	-118.5513235                                                                                                                             
CA	06037920314	11358681	1533	       4.386	       0.001	 34.4030093	-118.5248234                                                                                                                         
CA	06037920322	1044894	0	       0.403	       0.000	 34.3826426	-118.5490974                                                                                                                             
CA	06037920326	68219878	3635	      26.340	       0.001	 34.3510164	-118.5979216                                                                                                                         
CA	06037920328	2357739	46574	       0.910	       0.018	 34.4168102	-118.5720874                                                                                                                         
CA	06037920329	2196950	0	       0.848	       0.000	 34.4105552	-118.5503607                                                                                                                             
CA	06037920330	3296447	620	       1.273	       0.000	 34.4043920	-118.5607707                                                                                                                           
CA	06037920331	1505113	0	       0.581	       0.000	 34.3971022	-118.5453610                                                                                                                             
CA	06037920332	4266567	4637	       1.647	       0.002	 34.3831792	-118.5139996                                                                                                                          
CA	06037920334	2780844	21085	       1.074	       0.008	 34.3873773	-118.5672498                                                                                                                         
CA	06037920336	1656845	967	       0.640	       0.000	 34.3855971	-118.5358844                                                                                                                           
CA	06037920337	1648101	0	       0.636	       0.000	 34.3736616	-118.5128742                                                                                                                             
CA	06037920338	3715460	0	       1.435	       0.000	 34.3860838	-118.5964298                                                                                                                             
CA	06037920339	33718928	228821	      13.019	       0.088	 34.4153572	-118.6121722                                                                                                                       
CA	06037930101	155641946	2366	      60.094	       0.001	 34.2564810	-118.1390988                                                                                                                        
CA	06037930200	304565131	683461	     117.593	       0.264	 34.3387926	-118.2894308                                                                                                                      
CA	06037930301	1028876459	4125838	     397.251	       1.593	 34.2803329	-117.8661408                                                                                                                    
CA	06037980001	2315122	0	       0.894	       0.000	 34.1997152	-118.3575366                                                                                                                             
CA	06037980002	6773682	208608	       2.615	       0.081	 33.8104081	-118.2386708                                                                                                                        
CA	06037980003	191999272	1178354	      74.131	       0.455	 34.8098547	-117.9667802                                                                                                                     
CA	06037980004	44628278	590534	      17.231	       0.228	 34.6195735	-118.0923551                                                                                                                       
CA	06037980005	3957827	95526	       1.528	       0.037	 33.8534589	-118.3273387                                                                                                                         
CA	06037980006	2951943	403215	       1.140	       0.156	 33.8144246	-118.0865098                                                                                                                        
CA	06037980007	2400644	303584	       0.927	       0.117	 33.7665067	-118.1007304                                                                                                                        
CA	06037980008	3369337	0	       1.301	       0.000	 34.2106318	-118.4906762                                                                                                                             
CA	06037980009	20912221	356888	       8.074	       0.138	 34.1412655	-118.3009695                                                                                                                       
CA	06037980010	3757634	76091	       1.451	       0.029	 34.0786561	-118.2393993                                                                                                                         
CA	06037980013	5308547	0	       2.050	       0.000	 33.9164971	-118.3871451                                                                                                                             
CA	06037980014	6480852	973234	       2.502	       0.376	 33.7824778	-118.2384201                                                                                                                        
CA	06037980015	5184595	220674	       2.002	       0.085	 33.7732215	-118.2888126                                                                                                                        
CA	06037980018	7389953	21307	       2.853	       0.008	 33.8152519	-118.1539086                                                                                                                         
CA	06037980019	44135234	31076	      17.041	       0.012	 34.0874598	-118.5442322                                                                                                                        
CA	06037980020	8532139	0	       3.294	       0.000	 34.2266886	-118.3034056                                                                                                                             
CA	06037980021	6379184	565373	       2.463	       0.218	 34.2700470	-118.3813338                                                                                                                        
CA	06037980022	5391719	885969	       2.082	       0.342	 34.3040449	-118.4807217                                                                                                                        
CA	06037980023	2863069	2355865	       1.105	       0.910	 34.2367861	-118.6324389                                                                                                                       
CA	06037980024	7998862	288250	       3.088	       0.111	 34.1803242	-118.4883751                                                                                                                        
CA	06037980025	2954487	13050	       1.141	       0.005	 33.8433748	-118.2400290                                                                                                                         
CA	06037980026	13858049	35261	       5.351	       0.014	 34.2734829	-118.2633094                                                                                                                        
CA	06037980028	17299723	2367417	       6.679	       0.914	 33.9421080	-118.4174880                                                                                                                      
CA	06037980030	4248789	990973	       1.640	       0.383	 33.9096235	-118.4094782                                                                                                                        
CA	06037980031	12615115	13318968	       4.871	       5.142	 33.7391449	-118.2585732                                                                                                                     
CA	06037980033	12659832	16043478	       4.888	       6.194	 33.7443155	-118.2203101                                                                                                                     
CA	06037990100	0	172776519	       0.000	      66.709	 33.9991909	-118.7921876                                                                                                                           
CA	06037990200	0	207469766	       0.000	      80.105	 33.9135868	-118.4928693                                                                                                                           
CA	06037990300	0	148837924	       0.000	      57.467	 33.6975355	-118.3467756                                                                                                                           
CA	06039000102	1771079547	20709947	     683.818	       7.996	 37.3965946	-119.3767852                                                                                                                   
CA	06039000103	659848718	3194124	     254.769	       1.233	 37.5026912	-119.5191768                                                                                                                     
CA	06039000104	47859288	0	      18.479	       0.000	 37.3197594	-119.6159177                                                                                                                            
CA	06039000106	56821158	92724	      21.939	       0.036	 37.1853582	-119.7721217                                                                                                                        
CA	06039000108	286734572	299317	     110.709	       0.116	 37.2553569	-119.6833367                                                                                                                      
CA	06039000109	715301811	11880108	     276.180	       4.587	 37.1891883	-119.8802873                                                                                                                    
CA	06039000201	105212915	0	      40.623	       0.000	 37.0986965	-120.1431312                                                                                                                           
CA	06039000202	289848311	753599	     111.911	       0.291	 37.0798205	-120.2880815                                                                                                                      
CA	06039000300	9862311	0	       3.808	       0.000	 37.1133445	-120.2587544                                                                                                                             
CA	06039000400	641869070	3059209	     247.827	       1.181	 36.9193435	-120.3501354                                                                                                                     
CA	06039000502	10761853	0	       4.155	       0.000	 36.9361811	-120.0540893                                                                                                                            
CA	06039000503	153258684	0	      59.174	       0.000	 36.9703496	-120.1734248                                                                                                                           
CA	06039000506	42254273	0	      16.314	       0.000	 37.0354441	-120.0985344                                                                                                                            
CA	06039000507	160133594	1604257	      61.828	       0.619	 37.0365737	-119.9941659                                                                                                                     
CA	06039000508	108972168	0	      42.074	       0.000	 36.9629960	-119.9602082                                                                                                                           
CA	06039000509	82172046	0	      31.727	       0.000	 36.9648983	-119.8457067                                                                                                                            
CA	06039000602	1416842	0	       0.547	       0.000	 36.9719028	-120.0609518                                                                                                                             
CA	06039000603	1207812	0	       0.466	       0.000	 36.9793126	-120.0497327                                                                                                                             
CA	06039000604	1765537	0	       0.682	       0.000	 36.9796339	-120.0643287                                                                                                                             
CA	06039000700	8383449	0	       3.237	       0.000	 36.9569657	-120.0851443                                                                                                                             
CA	06039000800	2817000	0	       1.088	       0.000	 36.9597277	-120.0616241                                                                                                                             
CA	06039000900	3824606	0	       1.477	       0.000	 36.9589685	-120.0448456                                                                                                                             
CA	06039001000	373652669	363850	     144.268	       0.140	 36.8838955	-119.9925738                                                                                                                      
CA	06041101100	33465898	1328545	      12.921	       0.513	 38.1284167	-122.5333369                                                                                                                      
CA	06041101200	10575065	20379	       4.083	       0.008	 38.0982704	-122.5403661                                                                                                                        
CA	06041102100	9547525	0	       3.686	       0.000	 38.1316526	-122.5913644                                                                                                                             
CA	06041102202	3162535	0	       1.221	       0.000	 38.1166035	-122.5912651                                                                                                                             
CA	06041102203	2721280	0	       1.051	       0.000	 38.1104411	-122.5703276                                                                                                                             
CA	06041103100	40933500	470057	      15.805	       0.181	 38.1332320	-122.6580087                                                                                                                       
CA	06041103200	4677588	0	       1.806	       0.000	 38.0983060	-122.5861373                                                                                                                             
CA	06041104101	5967456	0	       2.304	       0.000	 38.0792992	-122.5643085                                                                                                                             
CA	06041104102	2102413	43053	       0.812	       0.017	 38.0878849	-122.5583773                                                                                                                         
CA	06041104200	17353885	0	       6.700	       0.000	 38.0608968	-122.5687933                                                                                                                            
